id;vendas_id;produto_id;item_quantidade;valor_unitario;valor_bruto
40989;1134;82;1;136;136
43409;670;3;2;139;278
5912;738;43;1;112;112
20353;1732;9;1;182;182
22502;1889;19;1;146;146
24714;2065;49;2;153;306
24774;2066;46;1;153;153
35113;2604;60;4;187;748
37340;2704;8;1;182;182
42177;2959;3;1;139;139
53652;3314;9;1;182;182
26993;2186;58;1;187;187
28807;2290;60;2;187;374
40724;1113;52;2;490;980
51440;3347;50;1;490;490
6395;836;14;1;167;167
9725;1129;35;1;162;162
40826;1122;24;2;106;212
47914;333;88;2;115;230
49083;3126;31;1;144;144
52989;3092;56;1;178;178
53884;3313;51;2;490;980
24797;2069;49;1;153;153
38183;2739;34;1;162;162
43784;731;11;1;144;144
20828;1762;64;1;96;96
37664;2717;63;2;96;192
5129;613;1;1;139;139
28463;2275;40;1;290;290
46403;3022;12;1;144;144
4995;595;39;1;290;290
38139;2738;3;1;139;139
50303;3210;15;1;167;167
53753;3309;53;1;490;490
22897;1912;28;1;116;116
23119;1936;3;2;139;278
13217;1330;79;1;167;167
16168;1483;30;1;144;144
21290;1792;19;1;146;146
26798;2174;41;2;290;580
31858;2441;9;1;182;182
39995;2873;5;1;84;84
49157;3129;36;1;162;162
12021;1279;26;2;106;212
15720;1460;27;1;116;116
18078;1587;34;1;162;162
20494;1737;61;1;187;187
22290;1877;79;1;167;167
25350;2093;5;1;84;84
27655;2233;77;1;156;156
29384;2318;49;2;153;306
49943;3175;91;9;75;675
211;20;64;3;96;288
5705;713;71;2;150;300
29425;2322;79;1;167;167
38150;2738;44;1;112;112
46690;3034;75;1;156;156
47456;241;40;2;290;580
48357;398;91;3;75;225
15901;1468;85;1;136;136
23834;1998;59;3;187;561
26444;2157;3;1;139;139
29177;2308;18;4;146;584
29568;2336;62;2;96;192
32804;2492;71;1;150;150
41952;2927;30;1;144;144
26482;2158;48;1;153;153
41174;1150;52;3;490;1470
44243;825;18;4;146;584
49286;3185;14;2;167;334
12187;1287;79;1;167;167
20423;1739;6;1;84;84
23265;1943;91;6;75;450
31796;2440;57;1;178;178
3165;407;24;2;106;212
4664;551;70;1;150;150
20963;1771;49;1;153;153
39564;2837;60;4;187;748
4828;569;22;1;82;82
21535;1804;1;2;139;278
39660;2844;75;2;156;312
46960;173;19;1;146;146
54223;3328;37;1;162;162
3403;434;20;1;82;82
42150;2962;43;1;112;112
395;45;18;1;146;146
6792;903;44;1;112;112
9705;1129;79;1;167;167
10592;1202;72;2;150;300
14942;1422;70;1;150;150
15948;1475;24;2;106;212
37305;2705;42;1;112;112
47183;205;75;2;156;312
7875;1012;93;3;75;225
9238;1097;79;3;167;501
48215;376;14;1;167;167
696;72;38;2;290;580
4951;578;33;1;144;144
53065;3093;8;1;182;182
17339;1548;77;1;156;156
29995;2362;82;1;136;136
30237;2380;16;1;167;167
44096;791;20;1;82;82
37625;2717;85;2;136;272
40692;1111;85;1;136;136
47445;254;25;1;106;106
1338;134;88;1;115;115
3167;407;13;1;144;144
4840;568;83;1;136;136
29525;2332;91;3;75;225
26974;2177;65;1;96;96
46172;2999;60;1;187;187
29372;2317;11;1;144;144
33398;2519;35;1;162;162
49281;3185;50;1;490;490
240;26;15;1;167;167
18773;1625;71;1;150;150
46498;3021;56;2;178;356
49547;3159;33;1;144;144
50130;3200;36;1;162;162
6532;859;55;1;178;178
14629;1404;40;2;290;580
20416;1739;36;3;162;486
42218;2961;87;1;115;115
42463;2947;82;1;136;136
892;94;49;1;153;153
2193;240;92;3;75;225
4587;546;61;1;187;187
20295;1723;53;2;490;980
23486;1968;33;1;144;144
49311;3189;32;1;144;144
49392;3150;13;1;144;144
10664;1210;14;1;167;167
17382;1547;3;2;139;278
34776;2595;40;2;290;580
46224;3013;91;18;75;1350
54515;3425;75;2;156;312
2076;224;56;2;178;356
2318;270;41;1;290;290
2769;346;30;1;144;144
7271;955;52;1;490;490
21112;1783;71;2;150;300
27541;2221;80;1;167;167
36513;2668;58;1;187;187
52948;3088;56;4;178;712
1965;200;23;1;82;82
21040;1781;77;1;156;156
17635;1566;50;1;490;490
17671;1565;53;1;490;490
18097;1589;91;6;75;450
21886;1840;79;1;167;167
25006;2076;39;1;290;290
33188;2510;48;1;153;153
36992;2686;40;2;290;580
37219;2701;56;1;178;178
48842;3117;53;1;490;490
21408;1798;11;1;144;144
23907;2002;5;2;84;168
32399;2476;56;1;178;178
41887;1219;53;3;490;1470
45499;2970;91;3;75;225
12138;1281;56;2;178;356
19085;1650;35;1;162;162
27760;2237;62;1;96;96
38924;2786;91;6;75;450
40634;2925;8;1;182;182
45347;3058;15;3;167;501
51108;3251;12;1;144;144
27569;2221;49;1;153;153
34200;2553;48;1;153;153
40921;1138;74;1;156;156
41675;1195;37;1;162;162
44544;877;74;1;156;156
50368;3207;56;1;178;178
4149;495;62;2;96;192
4579;545;12;1;144;144
8243;1038;91;3;75;225
8487;1056;25;2;106;212
36235;2660;56;1;178;178
42708;2952;18;1;146;146
46827;3038;40;1;290;290
37537;2715;91;3;75;225
4725;556;91;6;75;450
27705;2231;85;1;136;136
31402;2423;91;21;75;1575
33844;2540;24;1;106;106
2477;306;82;1;136;136
3224;414;42;1;112;112
5683;717;75;1;156;156
16885;1526;20;1;82;82
51308;3261;82;2;136;272
51741;3412;43;1;112;112
8345;1044;91;3;75;225
10445;1192;49;2;153;306
13112;1328;80;2;167;334
13589;1349;54;2;178;356
20638;1752;75;4;156;624
32581;2482;33;1;144;144
50574;3271;24;3;106;318
53073;3093;31;1;144;144
6951;919;64;1;96;96
11573;1256;4;1;84;84
34865;2599;54;1;178;178
3617;452;8;1;182;182
7544;983;62;1;96;96
12229;1289;89;1;115;115
15001;1425;49;1;153;153
20206;1726;25;2;106;212
31902;2443;54;1;178;178
33510;2524;71;1;150;150
20182;1714;88;1;115;115
38981;2789;40;1;290;290
44119;789;91;9;75;675
47048;178;93;3;75;225
7455;977;88;1;115;115
8430;1060;55;2;178;356
20914;1774;70;1;150;150
40651;1103;35;1;162;162
41762;1203;28;1;116;116
48363;398;84;1;136;136
3757;462;82;1;136;136
4205;498;39;2;290;580
35316;2612;79;1;167;167
38103;2735;6;1;84;84
4097;492;37;2;162;324
14917;1422;87;1;115;115
42951;593;27;1;116;116
27414;2204;82;1;136;136
39101;2798;60;1;187;187
51848;3385;88;2;115;230
9455;1104;70;1;150;150
28744;2287;88;1;115;115
35345;2613;87;1;115;115
44674;969;34;1;162;162
46494;3021;43;1;112;112
12167;1283;51;1;490;490
26517;2159;30;1;144;144
48336;391;71;2;150;300
49234;3134;90;3;75;225
1843;190;15;1;167;167
25537;2105;90;3;75;225
35083;2605;4;1;84;84
45956;2991;61;3;187;561
49675;3151;15;2;167;334
3067;395;75;1;156;156
16494;1501;24;1;106;106
13059;1327;76;3;156;468
18624;1617;48;1;153;153
32943;2497;22;1;82;82
49897;3170;70;1;150;150
10351;1175;25;1;106;106
45776;2974;91;15;75;1125
7489;981;90;3;75;225
14674;1407;11;1;144;144
27695;2231;63;4;96;384
32055;2447;4;1;84;84
1732;185;50;1;490;490
9741;1130;70;1;150;150
37204;2701;60;1;187;187
42637;2949;39;1;290;290
50343;3211;56;1;178;178
54214;3326;82;1;136;136
1037;106;91;9;75;675
9901;1142;39;1;290;290
24849;2070;86;1;115;115
4342;514;44;2;112;224
19995;1706;32;1;144;144
27481;2217;61;2;187;374
33723;2535;52;1;490;490
49158;3129;28;2;116;232
50968;3241;25;5;106;530
19569;1677;87;1;115;115
25795;2121;5;1;84;84
2604;330;74;1;156;156
5493;676;2;1;139;139
14641;1404;82;1;136;136
22329;1876;88;1;115;115
27922;2247;60;5;187;935
28215;2258;2;1;139;139
29132;2304;91;15;75;1125
32153;2450;10;1;182;182
2784;353;32;1;144;144
20658;1752;37;1;162;162
38578;2764;57;1;178;178
38812;2812;91;9;75;675
40088;2887;62;1;96;96
41362;1166;80;1;167;167
14859;1419;60;1;187;187
29355;2317;30;1;144;144
36483;2668;9;2;182;364
47254;208;92;3;75;225
52197;3397;75;3;156;468
7426;976;86;1;115;115
20990;1776;81;1;167;167
21023;1777;78;1;167;167
30736;2399;62;1;96;96
40169;2900;44;1;112;112
43111;620;75;1;156;156
48753;3115;16;1;167;167
52008;3375;55;2;178;356
6342;822;39;1;290;290
25488;2100;2;1;139;139
38820;2812;84;3;136;408
54653;3423;82;1;136;136
24050;2011;39;1;290;290
42572;2948;62;1;96;96
6244;807;9;1;182;182
11794;1266;70;1;150;150
14934;1422;75;1;156;156
32594;2483;3;3;139;417
32613;2485;74;1;156;156
53817;3303;53;2;490;980
3585;449;44;1;112;112
3794;464;82;1;136;136
5125;613;36;2;162;324
5812;728;84;1;136;136
6609;875;75;1;156;156
9470;1104;87;1;115;115
54628;3426;89;1;115;115
17799;1573;44;1;112;112
23529;1975;75;2;156;312
26283;2152;10;1;182;182
36643;2673;44;1;112;112
48616;3099;75;1;156;156
52420;3063;5;2;84;168
14671;1407;15;1;167;167
15451;1447;6;1;84;84
17982;1582;71;1;150;150
19101;1653;82;1;136;136
38858;2820;83;1;136;136
44962;929;61;1;187;187
51291;3262;73;1;150;150
53669;3294;88;1;115;115
8053;1026;14;1;167;167
15046;1430;40;1;290;290
5315;638;30;1;144;144
6249;819;62;1;96;96
18675;1619;72;1;150;150
30782;2401;62;1;96;96
41451;1168;27;1;116;116
51521;3355;89;1;115;115
1344;141;85;1;136;136
4378;517;88;1;115;115
27384;2206;82;2;136;272
30646;2397;91;18;75;1350
38319;2744;2;1;139;139
44214;815;91;21;75;1575
1702;172;23;1;82;82
41329;1156;52;1;490;490
44846;920;41;2;290;580
49889;3170;75;1;156;156
13186;1331;87;1;115;115
37701;2721;62;2;96;192
3314;422;89;1;115;115
3786;464;75;1;156;156
23949;2004;89;1;115;115
24000;2010;18;1;146;146
50452;3215;32;1;144;144
52793;3084;44;1;112;112
18063;1586;70;1;150;150
19433;1670;56;1;178;178
25260;2087;50;1;490;490
28874;2294;79;1;167;167
31024;2413;55;1;178;178
45620;3011;92;3;75;225
9435;1102;75;1;156;156
14679;1413;7;1;84;84
18644;1617;5;2;84;168
41710;1195;29;1;116;116
41722;1206;91;6;75;450
9387;1100;71;1;150;150
47803;310;13;1;144;144
48608;3099;82;1;136;136
3124;400;91;6;75;450
6707;891;16;1;167;167
41973;2929;54;1;178;178
1298;129;44;1;112;112
1561;161;33;1;144;144
1723;171;91;9;75;675
5864;732;26;1;106;106
6072;772;31;1;144;144
19530;1676;79;3;167;501
20626;1753;91;3;75;225
39971;2865;56;1;178;178
48335;404;62;1;96;96
11018;1232;88;1;115;115
11723;1264;46;1;153;153
34596;2581;72;1;150;150
45835;2979;22;2;82;164
50057;3178;24;1;106;106
1571;159;49;1;153;153
24880;2071;73;1;150;150
25506;2103;88;1;115;115
26321;2153;30;2;144;288
30350;2383;49;1;153;153
42570;2948;84;2;136;272
43683;811;77;1;156;156
46170;2999;7;1;84;84
8498;1062;32;1;144;144
17801;1573;61;1;187;187
26736;2171;65;2;96;192
36651;2673;61;1;187;187
37405;2706;30;1;144;144
18233;1595;91;12;75;900
35461;2617;46;1;153;153
38788;2816;90;3;75;225
39904;2895;9;1;182;182
45330;3055;42;1;112;112
31791;2440;44;1;112;112
38180;2739;72;3;150;450
2241;250;56;1;178;178
10767;1222;55;1;178;178
23654;1991;12;1;144;144
29321;2314;10;1;182;182
53692;3298;76;3;156;468
2355;285;52;1;490;490
15994;1469;50;1;490;490
20639;1752;70;1;150;150
20977;1775;34;1;162;162
26378;2154;60;2;187;374
30877;2402;39;1;290;290
4933;582;48;2;153;306
6425;838;44;2;112;224
17495;1557;64;1;96;96
21349;1795;55;1;178;178
23695;1994;68;1;106;106
30769;2401;18;1;146;146
48107;433;93;3;75;225
730;76;63;1;96;96
17028;1530;18;1;146;146
45400;2966;9;1;182;182
47363;226;1;4;139;556
4940;580;34;1;162;162
7016;925;15;1;167;167
26677;2168;91;3;75;225
32366;2472;10;1;182;182
46839;3039;84;1;136;136
49488;3139;93;3;75;225
47873;328;70;1;150;150
52164;3395;71;1;150;150
20814;1759;51;1;490;490
23993;2010;62;2;96;192
36486;2668;5;3;84;252
43537;695;82;1;136;136
51601;3359;91;3;75;225
624;68;1;3;139;417
3062;395;70;1;150;150
7865;1014;85;1;136;136
7945;1015;82;1;136;136
13632;1350;1;1;139;139
32711;2489;23;1;82;82
33923;2545;60;1;187;187
46477;3023;1;1;139;139
1796;189;9;1;182;182
9019;1083;15;2;167;334
17425;1555;80;1;167;167
29428;2326;91;3;75;225
30404;2385;68;1;106;106
39541;2836;58;1;187;187
43311;653;91;6;75;450
45987;2987;11;1;144;144
52125;3390;22;1;82;82
52818;3083;8;1;182;182
6001;759;38;1;290;290
25130;2081;62;1;96;96
30664;2397;77;1;156;156
44230;815;77;2;156;312
44308;828;53;3;490;1470
50451;3215;9;2;182;364
1304;129;61;1;187;187
5367;641;56;2;178;356
13747;1356;6;1;84;84
30080;2368;82;1;136;136
12553;1301;10;1;182;182
17901;1580;56;1;178;178
25290;2089;75;1;156;156
39774;2854;40;1;290;290
53538;3308;81;1;167;167
4520;536;36;1;162;162
13377;1337;88;1;115;115
17237;1544;62;1;96;96
18321;1604;78;3;167;501
28343;2265;60;1;187;187
31050;2413;38;2;290;580
31601;2432;10;1;182;182
24281;2025;50;1;490;490
35625;2624;2;1;139;139
43098;608;24;1;106;106
16410;1496;13;1;144;144
18397;1608;5;1;84;84
43878;752;13;1;144;144
49717;3160;91;9;75;675
1608;165;17;1;146;146
40015;2877;24;3;106;318
50302;3210;30;1;144;144
33181;2510;79;1;167;167
43495;700;23;1;82;82
45461;2967;37;1;162;162
1323;136;42;1;112;112
11224;1243;36;2;162;324
21700;1817;75;1;156;156
34429;2567;43;1;112;112
40258;2904;55;1;178;178
44933;924;76;1;156;156
20027;1711;36;2;162;324
44420;843;24;2;106;212
1710;177;24;1;106;106
14284;1384;18;3;146;438
42102;2934;84;1;136;136
45984;2987;15;1;167;167
8772;1076;24;2;106;212
19835;1698;34;1;162;162
34233;2557;32;1;144;144
42388;2935;72;1;150;150
52853;3086;91;15;75;1125
9726;1129;11;2;144;288
16610;1507;62;1;96;96
17583;1559;86;1;115;115
27862;2243;15;2;167;334
40019;2877;81;1;167;167
41032;1140;5;5;84;420
17176;1543;56;1;178;178
18197;1593;22;1;82;82
23524;1975;62;1;96;96
37500;2714;20;1;82;82
42421;2941;79;2;167;334
46922;169;3;1;139;139
2068;224;77;1;156;156
2206;240;88;1;115;115
5069;591;61;1;187;187
6750;900;9;1;182;182
27471;2217;38;1;290;290
38987;2789;15;1;167;167
11978;1274;24;3;106;318
26659;2167;80;2;167;334
43707;817;91;3;75;225
6350;830;52;2;490;980
12126;1285;91;3;75;225
23860;2000;49;1;153;153
31300;2420;91;9;75;675
31306;2420;29;1;116;116
2465;304;86;1;115;115
7402;978;30;1;144;144
12009;1274;81;1;167;167
23414;1952;60;2;187;374
43768;820;40;1;290;290
45790;2974;87;1;115;115
18932;1639;68;1;106;106
20251;1726;61;1;187;187
29632;2339;44;1;112;112
36669;2674;15;1;167;167
42086;2934;54;2;178;356
44886;918;62;1;96;96
45817;2974;84;1;136;136
12701;1304;3;2;139;278
26920;2181;59;1;187;187
3745;463;91;6;75;450
3979;480;31;1;144;144
9739;1130;64;1;96;96
2361;288;75;1;156;156
11428;1250;1;2;139;278
19314;1665;24;1;106;106
36077;2655;91;30;75;2250
39692;2847;44;1;112;112
54587;3429;82;2;136;272
16427;1502;34;1;162;162
23680;1989;91;12;75;900
40073;2881;38;1;290;290
2023;210;56;1;178;178
26206;2146;37;1;162;162
5479;674;14;1;167;167
6828;907;79;1;167;167
12189;1287;11;2;144;288
13587;1349;75;1;156;156
19011;1637;8;1;182;182
25531;2105;83;1;136;136
31081;2413;25;1;106;106
33208;2509;85;3;136;408
42264;2963;23;1;82;82
49887;3170;54;1;178;178
6621;873;89;2;115;230
23525;1975;81;1;167;167
33061;2501;48;2;153;306
36428;2665;79;1;167;167
37156;2692;91;21;75;1575
38482;2756;62;2;96;192
39931;2894;40;1;290;290
25077;2077;49;2;153;306
28413;2271;72;1;150;150
31867;2443;75;4;156;624
38451;2752;15;1;167;167
11034;1234;43;1;112;112
24147;2015;75;1;156;156
26787;2173;24;1;106;106
28581;2280;89;1;115;115
29912;2361;3;1;139;139
31696;2438;34;1;162;162
47790;310;37;1;162;162
53346;3331;88;1;115;115
700;72;71;1;150;150
6349;830;93;3;75;225
8247;1038;56;1;178;178
17095;1539;18;2;146;292
21909;1840;30;1;144;144
29042;2302;44;2;112;224
38911;2783;30;1;144;144
45027;935;71;2;150;300
48949;3120;91;3;75;225
2998;386;64;1;96;96
17834;1571;5;1;84;84
19771;1695;53;1;490;490
37821;2726;77;1;156;156
38589;2764;22;1;82;82
43662;812;36;2;162;324
49986;3176;55;1;178;178
52702;3073;70;2;150;300
3330;422;50;1;490;490
13082;1328;12;1;144;144
20103;1709;70;1;150;150
17811;1571;79;1;167;167
21786;1822;16;1;167;167
53506;3308;24;1;106;106
19991;1706;24;2;106;212
40018;2877;62;1;96;96
42144;2962;91;24;75;1800
1332;138;35;1;162;162
10686;1210;4;1;84;84
22876;1911;50;1;490;490
31819;2442;15;2;167;334
37329;2704;49;1;153;153
47382;236;37;1;162;162
49399;3150;32;1;144;144
404;46;69;1;106;106
5599;701;1;2;139;278
11980;1274;7;2;84;168
15563;1450;40;3;290;870
16840;1521;29;1;116;116
17720;1568;93;3;75;225
28342;2265;91;3;75;225
28344;2265;29;1;116;116
38489;2756;32;1;144;144
45163;3046;91;6;75;450
48265;388;86;1;115;115
53571;3312;25;3;106;318
26889;2175;36;1;162;162
30170;2372;25;1;106;106
30481;2388;87;1;115;115
38481;2756;75;1;156;156
44202;809;36;1;162;162
5614;696;91;3;75;225
39578;2837;24;1;106;106
47201;203;9;1;182;182
22366;1879;49;1;153;153
20682;1756;91;3;75;225
40079;2881;25;1;106;106
41793;1203;36;1;162;162
52476;3068;34;1;162;162
4721;557;41;1;290;290
14181;1381;18;1;146;146
18632;1617;15;4;167;668
22198;1863;82;1;136;136
28189;2258;91;18;75;1350
39908;2895;60;2;187;374
1201;123;65;1;96;96
17076;1536;34;1;162;162
32178;2450;25;1;106;106
46407;3022;6;1;84;84
50663;3238;25;2;106;212
3660;460;77;1;156;156
12474;1297;88;1;115;115
37103;2689;91;3;75;225
6327;826;12;1;144;144
22547;1890;75;1;156;156
28579;2280;14;1;167;167
34584;2578;91;3;75;225
47212;199;84;1;136;136
52254;3399;92;3;75;225
37539;2715;24;1;106;106
38861;2820;74;1;156;156
43190;631;9;2;182;364
43599;707;88;1;115;115
54425;3421;21;1;82;82
24;2;78;1;167;167
10435;1183;6;1;84;84
17509;1557;77;2;156;312
32902;2497;44;1;112;112
33400;2519;18;2;146;292
36546;2671;85;2;136;272
49092;3126;8;1;182;182
16176;1484;64;1;96;96
22110;1856;34;1;162;162
53071;3093;12;2;144;288
53685;3298;42;1;112;112
2959;371;15;1;167;167
2975;379;76;1;156;156
32112;2450;33;1;144;144
42995;592;61;1;187;187
43503;698;36;1;162;162
14514;1398;82;1;136;136
17574;1560;83;1;136;136
21681;1817;62;3;96;288
39888;2890;40;1;290;290
40507;2918;25;1;106;106
41378;1166;36;1;162;162
4722;557;52;1;490;490
17044;1540;80;1;167;167
17224;1544;7;1;84;84
20244;1726;92;3;75;225
37995;2732;51;1;490;490
43153;637;3;1;139;139
47169;201;61;1;187;187
49953;3175;69;1;106;106
9921;1146;41;1;290;290
9949;1146;80;1;167;167
21908;1840;5;1;84;84
23437;1955;40;1;290;290
39509;2829;3;1;139;139
45912;2980;18;3;146;438
1072;108;36;1;162;162
10216;1164;28;1;116;116
13620;1350;16;2;167;334
17210;1544;81;1;167;167
19478;1675;71;1;150;150
21197;1789;77;1;156;156
31708;2439;42;2;112;224
36033;2645;24;1;106;106
36210;2659;65;1;96;96
43764;733;28;1;116;116
50866;3230;35;1;162;162
51354;3270;19;1;146;146
52530;3065;3;1;139;139
19364;1668;77;1;156;156
20530;1745;16;1;167;167
37125;2697;48;1;153;153
9207;1093;51;1;490;490
33077;2503;8;1;182;182
49568;3148;20;1;82;82
5653;715;31;1;144;144
8783;1076;32;1;144;144
11843;1267;34;1;162;162
16853;1524;40;1;290;290
19322;1665;7;2;84;168
23711;1993;23;1;82;82
31648;2435;14;1;167;167
49100;3126;12;1;144;144
27171;2187;91;15;75;1125
33511;2524;76;1;156;156
37852;2726;70;1;150;150
40306;2909;18;1;146;146
5885;747;17;1;146;146
14073;1375;5;2;84;168
42587;2948;75;1;156;156
33459;2520;75;2;156;312
40463;2913;19;1;146;146
42120;2958;63;1;96;96
43953;766;42;1;112;112
47078;268;71;1;150;150
52378;3062;85;1;136;136
53866;3300;18;1;146;146
2995;386;91;12;75;900
4392;520;32;1;144;144
4978;585;91;6;75;450
12283;1290;1;1;139;139
15026;1425;34;2;162;324
16149;1483;40;1;290;290
40953;1138;17;1;146;146
42606;2948;32;2;144;288
6076;772;36;2;162;324
13947;1372;30;1;144;144
29629;2339;71;2;150;300
29727;2344;84;1;136;136
30201;2376;70;1;150;150
41950;2927;11;1;144;144
44977;928;43;1;112;112
1612;165;49;1;153;153
15531;1450;30;2;144;288
16627;1507;81;1;167;167
22178;1867;91;9;75;675
38935;2787;20;1;82;82
39450;2828;20;1;82;82
43228;643;18;1;146;146
960;96;76;1;156;156
7998;1028;3;1;139;139
11162;1238;24;1;106;106
14896;1421;15;2;167;334
16232;1487;72;2;150;300
21461;1802;9;1;182;182
29985;2362;75;2;156;312
51757;3413;74;1;156;156
689;72;25;1;106;106
6148;782;9;2;182;364
6321;826;31;2;144;288
11707;1264;55;1;178;178
20842;1760;71;1;150;150
25718;2117;40;1;290;290
28419;2271;4;1;84;84
28844;2292;59;1;187;187
50318;3210;79;2;167;334
7227;951;32;1;144;144
25991;2133;56;1;178;178
2394;291;3;1;139;139
7487;981;1;1;139;139
21036;1779;43;1;112;112
29020;2302;25;2;106;212
34145;2552;18;1;146;146
44145;813;71;1;150;150
47937;333;46;1;153;153
51386;3267;82;3;136;408
52087;3378;35;1;162;162
15491;1449;5;2;84;168
19750;1696;27;1;116;116
21687;1817;53;1;490;490
22757;1904;44;1;112;112
25485;2100;91;3;75;225
47879;328;7;1;84;84
9010;1081;19;1;146;146
20352;1732;32;1;144;144
23358;1948;63;3;96;288
23675;1992;44;1;112;112
38647;2766;91;6;75;450
4792;561;13;1;144;144
14423;1395;35;1;162;162
23297;1944;16;1;167;167
28766;2289;22;1;82;82
29410;2320;19;1;146;146
49163;3129;8;1;182;182
3129;400;69;1;106;106
36589;2670;34;1;162;162
40055;2877;32;1;144;144
43837;739;92;3;75;225
14795;1418;15;1;167;167
28217;2258;60;1;187;187
28994;2298;91;3;75;225
37239;2702;45;1;112;112
37423;2709;5;1;84;84
40593;2923;37;1;162;162
47981;340;21;1;82;82
7297;965;24;2;106;212
20345;1736;55;1;178;178
28624;2281;42;1;112;112
28664;2285;53;1;490;490
46471;3023;20;1;82;82
2375;288;81;1;167;167
12604;1303;17;1;146;146
19446;1675;25;1;106;106
37943;2730;60;3;187;561
48021;345;71;1;150;150
5277;624;86;1;115;115
10853;1227;13;1;144;144
17178;1543;24;3;106;318
18977;1638;65;1;96;96
20002;1706;70;1;150;150
21274;1792;1;2;139;278
1228;126;74;1;156;156
34092;2551;61;1;187;187
37984;2732;40;2;290;580
42193;2959;22;1;82;82
398;45;79;1;167;167
4938;580;4;1;84;84
28350;2264;40;1;290;290
31350;2422;30;1;144;144
44986;928;91;3;75;225
158;15;52;1;490;490
622;68;83;1;136;136
12762;1311;43;1;112;112
14811;1420;93;3;75;225
38743;2782;55;2;178;356
48580;3099;5;3;84;252
24202;2022;91;12;75;900
24998;2075;5;1;84;84
26767;2171;46;2;153;306
29477;2328;63;1;96;96
31698;2438;14;1;167;167
35986;2638;76;1;156;156
46385;3022;80;1;167;167
13836;1365;36;1;162;162
40391;2914;75;1;156;156
1137;109;44;1;112;112
48338;391;86;1;115;115
53334;3331;3;2;139;278
6387;836;89;1;115;115
13900;1368;83;1;136;136
23899;2001;88;1;115;115
25213;2086;75;2;156;312
29986;2362;79;2;167;334
34206;2553;15;1;167;167
45627;3011;88;1;115;115
12037;1277;36;1;162;162
14350;1385;7;1;84;84
18886;1632;91;9;75;675
39464;2834;46;2;153;306
46884;867;9;1;182;182
1753;181;27;1;116;116
2533;311;78;2;167;334
6779;901;4;1;84;84
28081;2251;75;1;156;156
54097;3325;83;1;136;136
6231;807;24;1;106;106
6679;898;71;1;150;150
16376;1496;9;2;182;364
19618;1678;72;1;150;150
24241;2019;33;2;144;288
30463;2384;17;1;146;146
5440;655;76;1;156;156
28435;2276;18;1;146;146
4640;550;5;1;84;84
12209;1288;64;1;96;96
19610;1678;50;1;490;490
23434;1955;73;1;150;150
33030;2499;87;2;115;230
33873;2540;9;1;182;182
43842;739;44;1;112;112
53480;3305;63;1;96;96
19006;1637;1;1;139;139
19896;1702;70;1;150;150
25666;2109;4;1;84;84
29977;2362;62;2;96;192
3214;414;36;1;162;162
4468;530;56;2;178;356
26242;2144;59;1;187;187
29207;2308;11;1;144;144
29583;2336;60;1;187;187
34373;2562;46;1;153;153
35121;2604;81;1;167;167
39797;2857;41;1;290;290
50712;3221;79;1;167;167
5980;759;3;2;139;278
24434;2034;48;1;153;153
26156;2140;62;1;96;96
41526;1174;26;1;106;106
